ensembl_gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	hgnc_symbol	description	chromosome_name	start_position	end_position	gene_biotype	entrezgene_id	TPM_JL5-1	TPM_JL5-2	TPM_JL5-3	TPM_JL12-1	TPM_JL12-2	TPM_JL12-3	TPM_MADV1	TPM_MADV2	TPM_MADV3	TPM_MADC1	TPM_MADC2	TPM_MADC3	TPM_808-1	TPM_808-2	TPM_808-3	TPM_MD1-1	TPM_MD1-2	TPM_MD1-3	TPM_MD5-1	TPM_MD5-2	TPM_MD5-3
ENSG00000001561	0.685098262838538	2.78560175305211	2.9376532540276	0.0264580759453273	0.0963771121397311	-4.04011573806126	ENPP4	ectonucleotide pyrophosphatase/phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:3359]	6	46129964	46146699	protein_coding	22875	2.21232778004192	1.93901363753089	1.50083111057984	2.01021911927289	1.77044469893046	2.00081849720908	1.31348154045682	1.58158986871866	1.62744201598043	1.07608769670165	1.8364602368867	1.31423130837591	1.3651421143123	1.24952301090473	0.853921415314366	1.52839928535796	1.55344897936415	1.4491080924848	1.88945601981286	1.52089891919113	1.60252006737615
ENSG00000001617	0.533895836584675	6.12699623835079	5.73449068097335	0.00128181396234684	0.0209248529644892	-1.34320329785664	SEMA3F	semaphorin 3F [Source:HGNC Symbol;Acc:HGNC:10728]	3	50155012	50189075	protein_coding	6405	5.62319737702193	5.1635845507635	5.1680245223585	5.56947319790866	5.56971689033054	5.54029812123552	5.24882849882366	5.39726910699914	5.52853612618381	5.1439755387323	5.26110587973134	5.22112929139931	4.90473104496132	5.0860110568441	4.48703080461564	4.82593233130663	4.82880449570979	4.61580970055341	4.99686667300202	4.68821919554899	4.81401338872406
ENSG00000001626	1.36397112052513	-0.680382900212855	3.03162903951992	0.0234557985048832	0.0898123833115425	-3.32834773179681	CFTR	CF transmembrane conductance regulator [Source:HGNC Symbol;Acc:HGNC:1884]	7	117287120	117715971	protein_coding	1080	0.579142486921667	0.228103244161507	0.732718112848663	0.135272179476252	0.40953757439284	0.259867824321775	0.277747947402552	0.282939101628247	0.511516617456218	0.0648773345760611	0.99918825571501	0.229196588627271	0.0249593165954776	0.0679085086589924	0.115022585879799	0.550284063892997	0.516508403843224	0.339497728556737	0.1723249311317	0.0850180336229278	0.0524298062831042
ENSG00000001629	-0.0505783961478459	6.03690059438621	-0.726127871929479	0.49546894844036	0.63650621815967	-7.5148724121443	ANKIB1	ankyrin repeat and IBR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22215]	7	92245973	92402070	protein_coding	54467	4.30541937623637	4.03218593850054	4.03221142203311	4.28580789205714	4.24036684553068	4.28082799435269	3.96820773005071	4.18120235889313	4.20813726157424	3.85029857262874	4.3341663587565	4.17987374852837	4.11240972987417	4.24337981232746	3.92216330324005	4.23659356523463	4.24764881858982	4.05454046084368	4.20952105373268	4.14494483657578	4.08621887169918
ENSG00000001630	0.576038079966088	7.38258779477285	2.9988879518093	0.026113863937218	0.0955965635879098	-4.7875303969251	CYP51A1	cytochrome P450 family 51 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2649]	7	92084987	92134803	protein_coding	1595	7.28571600789848	6.46840497284694	7.17942070981276	7.16739445031199	6.2346496329331	5.83546588521047	5.93216506451835	5.84690282376776	5.98766128269104	5.88599925260082	6.02421004545648	6.56174421912076	6.1036464545399	5.60331252283084	6.31108269199939	6.5673701500335	6.56753781190206	6.35167639811494	6.22018656832498	5.90681812240733	6.21992292047004
ENSG00000001631	-0.401272120132883	5.30046282675339	-5.50789578058831	0.00157425381273534	0.0223368999644494	-1.44927950322722	KRIT1	KRIT1 ankyrin repeat containing [Source:HGNC Symbol;Acc:HGNC:1573]	7	92197498	92246166	protein_coding	889	4.23390186140011	4.62888357172309	4.52579439799881	4.20183237489416	4.66369904383516	4.66940797452623	4.6280806552874	4.68800927323979	4.68217672643008	4.33848752685396	4.70907289146268	4.64522373568323	4.54379985669313	4.72083999996253	4.71018977877081	4.75501530859619	4.79533712934145	4.61642204277204	4.77295927906264	4.60959293350487	4.80588148741127
ENSG00000002016	-0.0112755765698433	3.2669493945038	-0.0664859476698212	0.949180522243094	0.969538542577519	-7.23572169484734	RAD52	RAD52 homolog, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:9824]	12	910870	990053	protein_coding	5893	3.56935692674768	3.12103248104293	3.33686691854406	3.5137901179614	3.48022711507157	2.95171758677204	3.44637375842299	3.18143002285627	2.99149808251019	3.16517167462344	3.52922763331069	2.78553590501475	3.65408376084383	3.81998590924233	2.97385387767285	2.95413134110862	2.829446116978	2.54200218090213	3.61248767872486	2.9565193189329	3.30900457341256
ENSG00000002330	0.0235921483550876	3.53332563945711	0.185166098009003	0.859282802277241	0.912452272093297	-7.23888720882445	BAD	BCL2 associated agonist of cell death [Source:HGNC Symbol;Acc:HGNC:936]	11	64269828	64291946	protein_coding	572	4.49127724992049	4.74982813992359	4.52735589278827	4.40660932012544	4.71445792169935	4.75593702827604	4.95630543078604	4.6209566546664	4.62467545957533	4.68370307833858	4.84676477985478	4.5844650458521	4.49206275277428	4.45614351361769	4.70735526648134	4.76420043220659	4.80780971150353	4.76837813585148	4.40416878439225	4.51126118418117	4.67575863991476
ENSG00000002549	-0.0643415330859769	5.93361761553769	-0.735600165547615	0.490094814756245	0.631926774878721	-7.49268466134701	LAP3	leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]	4	17577198	17607975	protein_coding	51056	5.44530280969168	5.66047636361031	5.8169699063912	5.34097023910564	5.85067675183452	5.5076908575457	5.8692098301487	5.5498494347432	5.62492500204837	5.55513911953392	5.42928323567344	5.85980077681201	5.35227067155183	5.39193921535879	5.67192110266646	5.64513895427078	5.63525652916826	5.60628332156462	5.69981001081327	5.66903844766274	5.75950794054159
ENSG00000002586	-0.197213121640517	5.76847359136996	-0.897162297969634	0.40644379796412	0.558245226508833	-7.3258694954894	CD99	CD99 molecule (Xg blood group) [Source:HGNC Symbol;Acc:HGNC:7082]	X	2690988	2741312	protein_coding	4267	6.08097236590243	6.31053351531729	5.94535789250373	6.09174622386348	6.28781540045517	7.14472122044858	5.94444710198304	6.19161776135668	6.18262798652138	6.55571159881987	6.80137538042351	6.25415042622694	6.56917331042797	5.95088928656129	5.7873423193812	6.73077988511568	7.11652717967139	6.94612039240796	6.64723213944116	6.7513450003038	6.60218399729886
ENSG00000002587	1.65344720987913	-0.169683887313234	4.99786430338031	0.0025582502783559	0.0276307648163684	-1.13840442244105	HS3ST1	heparan sulfate-glucosamine 3-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5194]	4	11393150	11429564	protein_coding	9957	0.417891931138267	0.291983040636075	0.320921319622783	1.12512669052081	0.416117673389745	0.412733841108723	0.710405536032496	0.203114686009487	0.268943349363542	0.20210046618822	0.108524456778169	0.147305396120526	0.105998492231597	0.161643934982476	0.0704016937958946	0.218460051047871	0.223166734644891	0.170353258000846	0.260768798842735	0.0877981864377024	0.0940698293642526
ENSG00000002726	5.46298126123262	-3.3239129648028	5.46020943297022	0.00164510756357595	0.022774100325526	-0.795403681450133	AOC1	amine oxidase copper containing 1 [Source:HGNC Symbol;Acc:HGNC:80]	7	150824627	150861504	protein_coding	26	0.393475510658712	0.608184728031794	0.497762566685326	0.379658664584878	0.233710165889814	0.218942319131586	0.076851845644174	0.119485001132739	0.262326109175862	0	0.210984772671231	0.189389392241998	0	0	0.00967681155615162	0.186741409294318	0.0303516177197798	0.113168390584782	0.010222700548517	0.0116487739338538	0
ENSG00000002745	2.7095240694064	-2.85115663345972	3.16146182779527	0.0199019436450501	0.0817388058885935	-2.95423111806878	WNT16	Wnt family member 16 [Source:HGNC Symbol;Acc:HGNC:16267]	7	121325367	121341104	protein_coding	51384	0.380543282293743	0.35006946702148	0.1838485322921	0.272713605805652	0.0655240601164728	0.0728754899351106	0.0261343188477479	0.076065114972033	0.118462059972712	0.0338268115269536	0.0536730090822238	0.137852351466898	0.0293072837413187	0.00748975247253512	0.0237237528725845	0.219809747869074	0.291633024540117	0.188080571490869	0.0415864401649139	0.00876653730840864	0.0480101364196851
ENSG00000002746	0.411199120708095	2.28350715968177	1.00704225121169	0.353463534739317	0.507676665660576	-6.44446256951758	HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:22195]	7	43112629	43566001	protein_coding	23072	2.04915571528336	2.17849634832725	2.39452100146343	1.99524643193841	1.59617520237219	1.24303837328852	1.31770347517942	1.64811887848104	1.9378949972894	1.01352014510884	1.0305783319101	2.01209663657237	0.759614354684416	1.45637984739001	1.50780427927182	2.48531192223946	2.00971908592978	2.54797784871992	1.29421019320071	1.43527921154593	1.50220022874797
ENSG00000002822	0.112203162889828	4.81911783817048	1.22902139759423	0.265690789214502	0.419271227974086	-6.78252608936176	MAD1L1	mitotic arrest deficient 1 like 1 [Source:HGNC Symbol;Acc:HGNC:6762]	7	1815787	2233243	protein_coding	8379	4.19739348246581	4.09305101914515	4.37620729816013	4.28696037558622	4.28436021683471	4.31079852520836	4.58214595682868	4.57937737056438	4.39381807537782	4.31593077051086	4.50390878396798	4.56464509733091	4.0796073196996	4.07581891697201	3.89561701315117	4.21876838337287	4.16961214314733	4.15658058246567	4.18498615349643	4.03329251433239	4.1553508662887
ENSG00000002834	0.111027264181704	8.12576032577142	0.729915971990274	0.493568729301072	0.634843489965525	-7.68448462420305	LASP1	LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513]	17	38869185	38921771	protein_coding	3927	6.69773344609903	6.85773422342364	7.10812117760912	6.51250616827457	6.72377944017652	6.37281918907949	6.46349448914825	6.62834581119303	6.72059510095081	6.28519941347464	6.53225515716811	6.80803142603855	6.50383874206434	6.33682745626166	6.60946504682772	6.97324512567865	6.80692526987529	6.92742946915035	6.40068029647659	6.41747393916271	6.54378433173113
ENSG00000002919	-0.106851568769643	4.20554210299914	-0.864061728778311	0.421196954051725	0.570664109733048	-7.02935792965982	SNX11	sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975]	17	48103357	48123601	protein_coding	29916	3.71805337984284	4.11412069623126	3.91199993097431	3.59624176678624	3.79339600145983	3.8878826834055	3.80927315198983	3.88562990413308	3.8128608558322	3.56248618092281	4.09584840230976	4.20914935385548	3.93754806898457	3.92887264403907	3.98108316294254	3.9004490299362	4.08849060745421	4.22723616743422	3.70123231679255	3.92869890736433	3.85378710979311
ENSG00000002933	1.34683074097972	-2.7624097277992	2.7042944042437	0.0358692313122961	0.115841789054815	-3.54563313264396	TMEM176A	transmembrane protein 176A [Source:HGNC Symbol;Acc:HGNC:24930]	7	150799598	150805122	protein_coding	55365	0.325727186646872	0.388649142129915	0.60280651295736	0.685384934721048	0.324791021798017	0.589438484520627	0.180916754026634	0.210776606767344	0.220802932709418	0.415448248214132	0.899136178226828	0.351904178583513	0.0845038115007552	0.0850574769573454	0.143807423864107	0.13636990711189	0.456105917468528	0.517342219447031	0.170071187133172	0.101257415998522	0.268521826989997
ENSG00000003056	-0.0719301122585412	6.68070564133417	-0.989535180032428	0.361126015112636	0.515594605382432	-7.34607780525162	M6PR	mannose-6-phosphate receptor, cation dependent [Source:HGNC Symbol;Acc:HGNC:6752]	12	8940358	8951856	protein_coding	4074	6.18364201066031	6.32101649254888	6.38780581812676	6.01993917912951	6.55068199730322	6.62292029476203	6.36624082646265	6.41312048498478	6.28285994914108	6.3507817446596	6.49190431109457	6.45633098678279	6.02984188834605	6.5280435259988	6.7008577616884	6.23122481024889	6.08782892109937	6.25849131801777	6.32840510241856	6.42511329308067	6.37493969074086
ENSG00000003096	1.27132318940991	3.4484477748345	6.33732592120018	0.000763047105685426	0.0174558633198123	-0.241220149287174	KLHL13	kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931]	X	117897794	118117340	protein_coding	90293	3.08539219184962	3.00118468743233	2.76041748031513	2.95158499744575	2.98955358634447	3.2984615443469	2.52587593850104	2.899188780992	2.90778132903559	2.04935858146397	3.10406604523817	3.06197505118602	2.09647372068256	1.39281032807257	1.33723953491068	2.23397853247286	2.33857502342846	2.12423779828724	2.1138994893547	2.07026772418458	2.23979761458748
ENSG00000003137	1.88483229156153	-1.19400797894989	4.11509917560863	0.0064407656298471	0.0436258323897129	-1.97328568220579	CYP26B1	cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581]	2	72129238	72147862	protein_coding	56603	0.505180583166522	0.486008940214689	0.109466208289653	0.332579624733421	0.564450362486871	0.576127368355812	0.16150850196663	0.578653767775977	0.450845428859862	0.144713380257257	0.291661311823085	0.253015042602226	0.113992475360329	0.142166377660301	0.0826453708285367	0.20502960389525	0.0999495714702647	0.496374399516407	0.0691687038630166	0.0526565551207419	0.0471125668683392
ENSG00000003147	0.330049935920822	5.08948605620623	4.35642887431205	0.00494870020601467	0.0381428375579277	-2.70022229396956	ICA1	islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]	7	8113181	8262687	protein_coding	3382	5.27829266290016	5.4290008299252	4.81843411070814	5.09892337206109	5.30485944417539	5.40068615341984	5.0526624233388	5.44850613771469	5.42265000309141	4.99871330884754	5.04688188994864	5.15792547396855	5.1555972981411	4.97176995309025	4.38901447597315	4.92689152549122	4.76193130924862	4.85636461977441	4.99638228323168	4.86157420020335	4.94968941917551
ENSG00000003249	-0.478973154761477	6.67652730132567	-3.80592825648754	0.0091438204743068	0.0526848145244647	-3.61235036607318	DBNDD1	dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455]	16	90004871	90019890	protein_coding	79007	5.90900499815204	6.24849273035411	6.51138003459792	5.82316215257995	6.18527888412104	5.59866313539478	5.59453851753009	5.84504791635117	6.05196221992446	6.18287488698287	6.55603076452159	6.07169600660115	6.52479604572694	6.19095025176871	6.71613064362682	6.52830221052079	6.49441637846919	6.50432662788015	6.21479176158898	6.60712271349345	6.50360684507873
ENSG00000003393	0.19724627104535	5.94248507729981	2.33673881867815	0.0586998579962896	0.156117311039698	-5.53287806772829	ALS2	alsin Rho guanine nucleotide exchange factor ALS2 [Source:HGNC Symbol;Acc:HGNC:443]	2	201700267	201782112	protein_coding	57679	4.12084293055574	4.14915878637572	4.01727290549348	3.98957520222562	4.0866733862397	4.23875957955538	3.96873203263597	4.25445768800129	4.14007553867579	3.73954527773899	4.14664487755493	4.17482216416968	3.743827729905	3.85882924938323	3.4859750759127	3.94892700546618	3.93559071593966	4.01827630435793	3.97564705980836	3.72634787682304	3.85003707718995
ENSG00000003400	0.0649890442995618	1.60557916100121	0.145566128024649	0.889096210069161	0.930265860078144	-6.84508390308284	CASP10	caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500]	2	201182693	201229428	protein_coding	843	1.33676496764458	1.44087780299707	1.04340610335038	1.07178120046847	1.46182974431706	1.08919032498031	0.793938320250351	1.1686831081426	1.51831808895144	0.454248552639153	1.48563651795974	1.57065916306596	1.4875846180248	1.34920446588805	1.22665895683355	1.46833359316395	1.52125531364356	1.54145090549158	1.26044485006416	0.509177949399337	0.810667665552536
ENSG00000003402	-0.726637943570386	3.83920317579747	-4.35808754585509	0.00493989234723527	0.0381156732389196	-2.44598246360345	CFLAR	CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876]	2	201116154	201176687	protein_coding	8837	3.1824830280034	3.25865610235732	2.6305408342886	3.0661486196563	2.72032093544855	3.10769640495584	2.51303032355112	2.88365385323287	3.15261518925327	2.93681938918483	2.84930395705149	2.77910314846712	3.58783865005553	3.56213335540657	3.28571321559354	2.94371732873907	3.1444076509401	3.12208376040678	3.51477697517591	3.59846132620489	3.3511885849483
ENSG00000003436	0.797493853575461	1.42626026279486	1.47732304416267	0.192090164573292	0.336643974483715	-5.76187651613528	TFPI	tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760]	2	187463823	187565846	protein_coding	7035	2.02368969250379	2.69664666298996	2.74406957843012	1.55163265895949	1.92396188212351	1.8106561504178	1.5421862228181	1.61342745451332	2.18022648780556	1.6913112669502	1.66129994146576	1.47980793764503	1.80182748100541	0.997051727599961	1.77926434371397	2.98784399817628	3.30224007713787	3.2959192882338	1.76999256891991	1.94898501667673	1.53881475712686
ENSG00000003509	-0.53861499825743	5.47469778014533	-4.48916944103952	0.00429661072056634	0.0357056755169362	-2.60054097873601	NDUFAF7	NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816]	2	37231631	37253403	protein_coding	55471	4.48740852712661	5.00397361089524	5.25992083840139	4.52525149132476	5.24286061321962	4.73659605460868	5.18780673506769	5.22854655331008	5.14106675709546	5.26664016529995	5.48063928871518	5.35909479272956	5.00412894007779	5.66970686651622	5.50998840450109	5.52757571586607	5.73956023688365	5.38691852392702	5.15848798676905	5.16783406377946	5.22373387742538
ENSG00000003756	0.0641904665410618	6.3378157829768	0.628980000109558	0.5528547764873	0.683964951558802	-7.62289827627658	RBM5	RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902]	3	50088919	50119021	protein_coding	10181	5.82512896531922	5.63565831480277	5.88368679168446	6.06715765946585	6.15294221662689	5.90480061311042	5.72915022250283	5.74907652821593	5.55199756361271	5.54391446409226	6.18561119740053	5.7197173415003	5.4602079731051	5.96158765401632	5.65980847613298	5.48114834076615	5.74889507654726	5.21118025143701	6.03195098822381	5.81861359370057	5.831546999478
ENSG00000003987	0.795918781909699	3.35331963773148	2.6674913025758	0.0376569470110033	0.11950212723546	-4.52285577270173	MTMR7	myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]	8	17296794	17413528	protein_coding	9108	2.36450575863489	2.48461482511612	2.2353784429957	2.36886443245295	2.34178910616071	2.44559958805488	1.71995530037977	2.03364218642921	2.0766045847986	1.56649419475623	2.2626129571052	2.17941008993368	1.60120206508988	1.36857839803272	1.33381584158716	1.92266293789124	2.04108629620097	1.97532863040302	2.08299375547534	2.17350549159945	1.91447076440359
ENSG00000003989	-0.577175044533213	4.89680528030281	-5.29700097333509	0.00191665739426319	0.0244113235749183	-1.59476635020459	SLC7A2	solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060]	8	17496975	17570573	protein_coding	6542	2.40792753903938	2.44675221994288	2.37225119008629	2.30656993907328	2.63178436614798	2.33132744116542	2.2364525131978	2.61536638593139	2.64179431773283	2.46001487413448	2.59042117723015	2.57687956275611	2.56420791318741	2.79625614288991	2.79345333272512	3.05009033576564	2.94393969994058	3.10931843142527	2.91104438080969	2.82032582895491	2.97329790759429
ENSG00000004059	0.218699099069907	7.01398660409769	2.64530703738952	0.0387804099226997	0.121353496277038	-5.21490375938229	ARF5	ARF GTPase 5 [Source:HGNC Symbol;Acc:HGNC:658]	7	127588370	127591700	protein_coding	381	8.284925565244	8.21703354412087	7.86709324724958	8.215613599131	8.10508965283527	8.24396980782434	7.96706120277579	7.96556640394686	8.02496342089135	7.97277716864745	8.22044410244784	7.94729909591963	8.01048708604967	7.5399110812417	7.60411160971286	7.66685661858658	7.78712815965183	7.78857552735784	7.9389302846114	8.03785955801003	8.0446765593762
ENSG00000004139	1.26552770715577	1.942651123583	4.06062725569544	0.0068437316945811	0.0450986559728652	-2.39248719376001	SARM1	sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074]	17	28364356	28404049	protein_coding	23098	1.06179831298188	1.6440260715403	2.12208856582237	1.26233994172653	1.35000098780059	1.3990578617466	1.58936417426389	1.42619442999264	1.42971397041056	0.625415453067944	1.00311861893849	1.86658756340543	0.498649149584122	0.467538255348238	0.56691936517994	0.981605730426462	0.97788435478791	1.13488331005318	0.99435452312295	0.908857474993836	0.73354003497165
